Url do Servidor,name,group-title,logo-link,link,validade,tamanho_GB,largura,altura,fps,contagem quadros
http://gol7990.com:80/,[XXX] Real Teens Phoebe Kalib Scene [Adulto],Filmes | Adultos,http://image.tmdb.org/t/p/w600_and_h900_bestv2/s9kn5wm8hRt1k7xzXPNNs682LBP.jpg,http://go7l99a.com:80/movie/48289021/05478069/663224.mp4,320,0.850273,1280.0,720.0,29.0,119711.0
http://gol7990.com:80/,[XXX] Real Teens Rissa May 2 Scene [Adulto],Filmes | Adultos,http://image.tmdb.org/t/p/w600_and_h900_bestv2/s9kn5wm8hRt1k7xzXPNNs682LBP.jpg,http://go7l99a.com:80/movie/48289021/05478069/663226.mp4,320,0.74076,1280.0,720.0,29.0,104377.0
http://gol7990.com:80/,[XXX] Real Teens Ruby Moon Scene [Adulto],Filmes | Adultos,http://image.tmdb.org/t/p/w600_and_h900_bestv2/s9kn5wm8hRt1k7xzXPNNs682LBP.jpg,http://go7l99a.com:80/movie/48289021/05478069/663228.mp4,320,0.6222,1280.0,720.0,29.0,87710.0
http://gol7990.com:80/,[XXX] Rammed Queenie Sateen Scene [Adulto],Filmes | Adultos,http://image.tmdb.org/t/p/w600_and_h900_bestv2/s9kn5wm8hRt1k7xzXPNNs682LBP.jpg,http://go7l99a.com:80/movie/48289021/05478069/663205.mp4,320,0.348314,1280.0,720.0,29.0,49060.0
http://gol7990.com:80/,[XXX] Real Teens Sopa Sterling Scene [Adulto],Filmes | Adultos,http://image.tmdb.org/t/p/w600_and_h900_bestv2/s9kn5wm8hRt1k7xzXPNNs682LBP.jpg,http://go7l99a.com:80/movie/48289021/05478069/663232.mp4,320,0.609776,1280.0,720.0,29.0,85956.0
http://gol7990.com:80/,[XXX] Requests Addison Vodka Scene [Adulto],Filmes | Adultos,http://image.tmdb.org/t/p/w600_and_h900_bestv2/s9kn5wm8hRt1k7xzXPNNs682LBP.jpg,http://go7l99a.com:80/movie/48289021/05478069/663234.mp4,320,0.699624,1280.0,720.0,29.0,98586.0
http://gol7990.com:80/,[XXX] Requests Jewelz Blu Scene [Adulto],Filmes | Adultos,http://image.tmdb.org/t/p/w600_and_h900_bestv2/s9kn5wm8hRt1k7xzXPNNs682LBP.jpg,http://go7l99a.com:80/movie/48289021/05478069/663236.mp4,320,0.466647,1280.0,720.0,29.0,65794.0
http://gol7990.com:80/,[XXX] Requests Madison Wilde Scene [Adulto],Filmes | Adultos,http://image.tmdb.org/t/p/w600_and_h900_bestv2/s9kn5wm8hRt1k7xzXPNNs682LBP.jpg,http://go7l99a.com:80/movie/48289021/05478069/663238.mp4,320,0.685617,1280.0,720.0,29.0,96606.0
http://gol7990.com:80/,[XXX] Ryan Pillowtalk Lilly Bell Scene [Adulto],Filmes | Adultos,http://image.tmdb.org/t/p/w600_and_h900_bestv2/s9kn5wm8hRt1k7xzXPNNs682LBP.jpg,http://go7l99a.com:80/movie/48289021/05478069/663240.mp4,320,0.794055,1280.0,720.0,29.0,111960.0
http://gol7990.com:80/,[XXX] Sexy Hot Posicoes Sexuais S01E01,Filmes | Adultos,http://image.tmdb.org/t/p/w600_and_h900_bestv2/s9kn5wm8hRt1k7xzXPNNs682LBP.jpg,http://go7l99a.com:80/movie/48289021/05478069/664030.mp4,320,0.166925,1280.0,720.0,29.0,19061.0
http://gol7990.com:80/,[XXX] Sexy Hot Posicoes Sexuais S01E03,Filmes | Adultos,http://image.tmdb.org/t/p/w600_and_h900_bestv2/s9kn5wm8hRt1k7xzXPNNs682LBP.jpg,http://go7l99a.com:80/movie/48289021/05478069/664032.mp4,320,0.17212,1280.0,720.0,29.0,19679.0
http://gol7990.com:80/,[XXX] Sexy Hot Posicoes Sexuais S01E05,Filmes | Adultos,http://image.tmdb.org/t/p/w600_and_h900_bestv2/s9kn5wm8hRt1k7xzXPNNs682LBP.jpg,http://go7l99a.com:80/movie/48289021/05478069/664034.mp4,320,0.178744,1280.0,720.0,29.0,20426.0
http://gol7990.com:80/,[XXX] Sexy Hot Posicoes Sexuais S01E07,Filmes | Adultos,http://image.tmdb.org/t/p/w600_and_h900_bestv2/s9kn5wm8hRt1k7xzXPNNs682LBP.jpg,http://go7l99a.com:80/movie/48289021/05478069/664036.mp4,320,0.160515,1280.0,720.0,29.0,18341.0
http://gol7990.com:80/,[XXX] Sexy Hot Posicoes Sexuais S01E09,Filmes | Adultos,http://image.tmdb.org/t/p/w600_and_h900_bestv2/s9kn5wm8hRt1k7xzXPNNs682LBP.jpg,http://go7l99a.com:80/movie/48289021/05478069/664038.mp4,320,0.172859,1280.0,720.0,29.0,19771.0
http://gol7990.com:80/,[XXX] Sexy Hot Posicoes Sexuais S01E11,Filmes | Adultos,http://image.tmdb.org/t/p/w600_and_h900_bestv2/s9kn5wm8hRt1k7xzXPNNs682LBP.jpg,http://go7l99a.com:80/movie/48289021/05478069/664040.mp4,320,0.17501,1280.0,720.0,29.0,20012.0
http://gol7990.com:80/,[XXX] Publicbang 23 12 22 Barbie Rous [Adulto],Filmes | Adultos,http://image.tmdb.org/t/p/w600_and_h900_bestv2/s9kn5wm8hRt1k7xzXPNNs682LBP.jpg,http://go7l99a.com:80/movie/48289021/05478069/662743.mp4,320,0.44611,,,,
http://gol7990.com:80/,[XXX] Publicbang 22 11 25 Mini Vamp [Adulto],Filmes | Adultos,http://image.tmdb.org/t/p/w600_and_h900_bestv2/s9kn5wm8hRt1k7xzXPNNs682LBP.jpg,http://go7l99a.com:80/movie/48289021/05478069/662721.mp4,320,0.378941,1280.0,720.0,29.0,53421.0
http://gol7990.com:80/,[XXX] Publicbang 22 12 23 Munequita Enfadada [Adul,Filmes | Adultos,http://image.tmdb.org/t/p/w600_and_h900_bestv2/s9kn5wm8hRt1k7xzXPNNs682LBP.jpg,http://go7l99a.com:80/movie/48289021/05478069/662723.mp4,320,0.391783,1280.0,720.0,29.0,55230.0
http://gol7990.com:80/,[XXX] Publicbang 23 01 20 Sara Diamante [Adulto],Filmes | Adultos,http://image.tmdb.org/t/p/w600_and_h900_bestv2/s9kn5wm8hRt1k7xzXPNNs682LBP.jpg,http://go7l99a.com:80/movie/48289021/05478069/662725.mp4,320,0.521677,1280.0,720.0,29.0,73544.0
http://gol7990.com:80/,[XXX] Publicbang 23 02 17 Munequita Enfadada [Adul,Filmes | Adultos,http://image.tmdb.org/t/p/w600_and_h900_bestv2/s9kn5wm8hRt1k7xzXPNNs682LBP.jpg,http://go7l99a.com:80/movie/48289021/05478069/662727.mp4,320,0.419374,1280.0,720.0,29.0,59096.0
http://gol7990.com:80/,[XXX] Publicbang 23 03 17 Sara Diamante [Adulto],Filmes | Adultos,http://image.tmdb.org/t/p/w600_and_h900_bestv2/s9kn5wm8hRt1k7xzXPNNs682LBP.jpg,http://go7l99a.com:80/movie/48289021/05478069/662729.mp4,320,0.457083,1280.0,720.0,29.0,64439.0
http://gol7990.com:80/,[XXX] Publicbang 23 04 14 Andrea Lapiedra [Adulto],Filmes | Adultos,http://image.tmdb.org/t/p/w600_and_h900_bestv2/s9kn5wm8hRt1k7xzXPNNs682LBP.jpg,http://go7l99a.com:80/movie/48289021/05478069/662731.mp4,320,0.579945,1280.0,720.0,29.0,81750.0
http://gol7990.com:80/,[XXX] Publicbang 23 05 12 Claudia Bavel [Adulto],Filmes | Adultos,http://image.tmdb.org/t/p/w600_and_h900_bestv2/s9kn5wm8hRt1k7xzXPNNs682LBP.jpg,http://go7l99a.com:80/movie/48289021/05478069/662733.mp4,320,0.346752,1280.0,720.0,29.0,48877.0
http://gol7990.com:80/,[XXX] Publicbang 23 09 01 Melania Dark [Adulto],Filmes | Adultos,http://image.tmdb.org/t/p/w600_and_h900_bestv2/s9kn5wm8hRt1k7xzXPNNs682LBP.jpg,http://go7l99a.com:80/movie/48289021/05478069/662735.mp4,320,0.40369,1280.0,720.0,29.0,56926.0
