name,group-title,logo-link,link,largura,altura,fps,contagem quadros,tamanho_GB
Felicidade 1991 S01 E147,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/i8gju3ejk7lMpPicRRvcu4VSnl8.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/292858.mp4,640,480,29,62051,0.192374
O Gênio e o Louco,Filmes | Drama,https://image.tmdb.org/t/p/w600_and_h900_bestv2/k0gVckm4cPZADGIljCALidbP7nR.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/224679.mp4,848,480,23,179599,0.517522
90 Minutos, Filmes | Apple TV+,https://image.tmdb.org/t/p/w600_and_h900_bestv2/sKAj8jKy3C32KUS6VOGBmpeThGE.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/223430.mp4,1280,720,24,140821,1.161276
The Rising of the Shield Hero S01 E18,Séries | Animes,https://image.tmdb.org/t/p/w600_and_h900_bestv2/r9e2zkKsE3ur94fVqV3H99AdOip.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/292950.mp4,1280,720,23,34059,0.301847
Ruído Branco LEG, Filmes | Legendados,https://image.tmdb.org/t/p/w600_and_h900_bestv2/nNPuuybpp52aABBy59V5Q78xkLh.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/223433.mp4,848,480,24,197201,0.577119
Jack Osbourne: Em Busca dos Óvnis,Filmes | Documentarios,https://image.tmdb.org/t/p/w600_and_h900_bestv2/6DESAF0DIpMxAjQpqkSeOmi70tu.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/223434.mp4,848,480,29,158770,0.373236
A Batalha de Shindisi,Filmes | Drama,https://image.tmdb.org/t/p/w600_and_h900_bestv2/rY4bsuJm07d9XlOq5ysQTl0yuUv.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/223801.mp4,1280,720,24,146784,0.867679
A Casa da Morte,Filmes | Terror,https://image.tmdb.org/t/p/w600_and_h900_bestv2/1pkdudkxnK3mBlH3thy3FL7BN0Z.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/221362.mp4,1280,720,23,102573,0.797627
Julia 2022 S01 E01,Séries | HBO MAX,https://image.tmdb.org/t/p/w600_and_h900_bestv2/4NAop2PETBrdXVFpZEGZ3311lio.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/293110.mp4,848,480,23,70425,0.205661
A Lua Me Disse 2005 S01 E55,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/kVFCSXAIvVv5SwHcXkoGApWuwPR.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/293172.mp4,960,720,29,90024,0.377512
Nove Dias,Filmes | Drama,https://image.tmdb.org/t/p/w600_and_h900_bestv2/oMlyNKkdBCJX2t1zKy8dl8t2BXS.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/221419.mp4,1280,720,29,222587,1.11665
Feliz Ano Nosso,Filmes | Netflix,https://image.tmdb.org/t/p/w600_and_h900_bestv2/qw4R9WRAmf4QkzU4XjkyBbZtGZh.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/222608.mp4,848,480,25,88954,0.248404
Uma Noite no Jardim de Infância,Filmes | Netflix,https://image.tmdb.org/t/p/w600_and_h900_bestv2/cdiSwJWcznX05TSNnLTaFvGia17.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/222610.mp4,1280,720,24,140950,1.157304
Até os Ossos, Filmes | Apple TV+,https://image.tmdb.org/t/p/w600_and_h900_bestv2/w0dCPc9J2R6wnoO9Joxz6ot703g.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/221718.mp4,1280,720,23,189194,1.561444
The Americans 2013 S03 E12, Séries | Star +,https://image.tmdb.org/t/p/w600_and_h900_bestv2/a7enLoV7Gec9fsolJQqaQEuitU7.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/293713.mp4,848,480,23,62016,0.182417
Sissi 2021 S02 E03,Séries | Globoplay,https://image.tmdb.org/t/p/w600_and_h900_bestv2/1rdJGrz7rdTfy6CAqOYllxblDN2.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/293759.mp4,848,480,29,81121,0.191495
O Ultimato: Ou Casa ou Vaza 2022 S01 E05,Séries | Netflix,https://image.tmdb.org/t/p/w600_and_h900_bestv2/74t7cuwOXyVyEvDbGxsZ1QzRrgX.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/294159.mp4,848,480,23,62824,0.184576
Busca Implacável,Filmes | Ação,https://image.tmdb.org/t/p/w600_and_h900_bestv2/pubLTvUi3K6Jx8DZ42CeepVikWK.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/1048.mp4,1280,720,24,808,0.771654
Midas do Ferro-Velho 2018 S04 E01,Séries | Netflix,https://image.tmdb.org/t/p/w600_and_h900_bestv2/oTvyX8WXRpgPs6NNAewOJ1unQf.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/295901.mp4,848,480,23,56559,0.166181
La Casa de Papel S05 E03,Séries | Netflix,https://image.tmdb.org/t/p/w600_and_h900_bestv2/ofBAZM79LltP7FIBRWJDMzyQGYG.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/267825.mp4,1280,720,24,808,0.963393
Camila S01 E05,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/d9wcJl6zO82nIyVcOR5kRRCnpgR.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/274551.mp4,1280,720,24,808,0.382643
100 Dias para o Natal, Filmes | GloboPlay,https://image.tmdb.org/t/p/w600_and_h900_bestv2/imU6zKtkhcH49Ph4Etx7Np2w7nv.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/215870.mp4,1280,542,25,167516,2.077369
Alta Estação 2006 S01 E138,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/n7JB9md1mUNPjuV5m1ww6ZEZFOt.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/297212.mp4,960,720,23,35631,0.171839
Alta Estação 2006 S01 E147,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/n7JB9md1mUNPjuV5m1ww6ZEZFOt.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/297221.mp4,1280,720,24,808,0.182191
Holanda x Estados Unidos, Filmes | Copa Do Mundo 2022,https://s2.glbimg.com/xx0eW5JNgiQ0hGpoKkWMMACtgtM=/0x19:690x380/984x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_bc8228b6673f488aa253bbcb03c80ec5/internal_photos/bs/2022/G/0/nJfH2PQg2na67m6lcEiA/ficha-holanda-x-estados-unidos.png,http://wateronplay.com:80/movie/Veron23/Veron2023/216537.mp4,1280,720,29,97349,0.863904
O Babá 2023 S01 E08,Séries | Netflix,https://image.tmdb.org/t/p/w600_and_h900_bestv2/u278NFbRDKMROeqI6i5h7huWqub.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/297404.mp4,848,480,23,49730,0.146454
Peixonauta 2009 S01 E03,Séries | Desenhos,https://image.tmdb.org/t/p/w600_and_h900_bestv2/7KJzq9nvlFYleOhePn76TvOstDT.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/297409.mp4,848,480,29,22632,0.053567
Peixonauta 2009 S02 E12,Séries | Desenhos,https://image.tmdb.org/t/p/w600_and_h900_bestv2/cy1jxlpJGG74aQ9mM0QDcbK4EFa.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/297431.mp4,848,480,29,22629,0.053565
Peixonauta 2009 S01 E09,Séries | Desenhos,https://image.tmdb.org/t/p/w600_and_h900_bestv2/cy1jxlpJGG74aQ9mM0QDcbK4EFa.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/297415.mp4,848,480,29,22632,0.053574
Imersão,Filmes | Suspense,https://image.tmdb.org/t/p/w600_and_h900_bestv2/gTa2Vt5PSYRbOKG7WygvA6yiTuF.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/216470.mp4,1280,720,23,127237,1.696677
Brasil x Suiça, Filmes | Copa Do Mundo 2022,https://s2.glbimg.com/bYaaEBqgVefvHs8_k6q0qYQLDto=/0x0:690x380/984x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_bc8228b6673f488aa253bbcb03c80ec5/internal_photos/bs/2022/E/v/PveK5KRaCaGgZgvlxTyg/ficha-brasil-x-suica.png,http://wateronplay.com:80/movie/Veron23/Veron2023/215760.mp4,1280,720,29,97154,0.862103
Supermães 2017 S02 E13,Séries | Netflix,https://image.tmdb.org/t/p/w600_and_h900_bestv2/tdooIW2fP4AIXvk3ALM3hGNYz50.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/298602.mp4,848,480,23,32798,0.096215
Lilo e Stitch: A Série 2003 S02 E23,Séries | Disney +,https://image.tmdb.org/t/p/w600_and_h900_bestv2/boo2bmJDVlnHwTYIP0l5OYL2rBP.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/302010.mp4,960,540,24,32630,0.189414
Força de Mulher 2017 S02 E47,Turcas | Séries e Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/wdd4O3gS2JAJHOZly9FjlwFN4EL.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/322366.mp4,1280,720,29,80652,0.308713
Força de Mulher 2017 S03 E06,Turcas | Séries e Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/wdd4O3gS2JAJHOZly9FjlwFN4EL.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/329999.mp4,1280,720,24,808,0.396127
O Exterminador do Futuro: As Crônicas de Sarah Connor 2008 S02 E08,Séries | Diversas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/6D5y9ufzR2VZXokw7389DENgQ0g.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/303495.mp4,1280,720,23,62560,0.386035
Stargate SG-1 1997 S09 E10,Séries | Diversas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/qmc7Y9AASUutaHF2leASidswyCi.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/303448.mp4,848,480,23,62819,0.17658
Your Honor S02 E05,Séries | Paramount,https://image.tmdb.org/t/p/w600_and_h900_bestv2/6CWQeQOAPmGBcd2prx4oQrVVPmu.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/303556.mp4,848,480,23,74492,0.219025
Xena: A Princesa Guerreira 1995 S03 E02,Séries | Diversas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/eZr1RMaJeBI4YRi1muPvJFugk8J.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/303655.mp4,710,478,29,76395,0.551753
Os Sete Pecados Capitais - 2014 S01 E01,Séries | Animes,https://image.tmdb.org/t/p/w600_and_h900_bestv2/nMHFLNSybmNCP9At5HSlXM3g2qa.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/304047.mp4,960,540,23,28590,0.173205
Os Sete Pecados Capitais - 2014 S03 E07,Séries | Animes,https://image.tmdb.org/t/p/w600_and_h900_bestv2/7TVfkS0FxWQWs5BuwDGy7eGzjWy.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/304101.mp4,960,540,23,34706,0.209628
Better Call Saul S02 E08,Séries | Netflix,https://image.tmdb.org/t/p/w600_and_h900_bestv2/43SruAr8U7y2qteRb9OaSTesQzy.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/379310.mp4,1280,720,24,808,0.204424
A Neta Escolhida 2021 S01 E05,Séries | Globoplay,https://image.tmdb.org/t/p/w600_and_h900_bestv2/rpAVeCWjeOQBC8NxMXYw0YkOQWD.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/304690.mp4,1280,720,29,87754,0.45287
Xena: A Princesa Guerreira 1995 S05 E02,Séries | Diversas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/9F5tXoW9wgHQhasWrwkfCjqNwPf.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/303699.mp4,706,478,29,79847,0.576821
A Neta Escolhida 2021 S01 E58,Séries | Globoplay,https://image.tmdb.org/t/p/w600_and_h900_bestv2/rpAVeCWjeOQBC8NxMXYw0YkOQWD.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/310061.mp4,1280,720,24,808,0.387329
Ray Donovan S02 E07,Séries | Paramount,https://image.tmdb.org/t/p/w600_and_h900_bestv2/p81JBNOu7Mi6PtOYY8mtaqyBQUU.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/304925.mp4,1280,720,23,81027,0.526846
Ray Donovan S02 E04,Séries | Paramount,https://image.tmdb.org/t/p/w600_and_h900_bestv2/medYjgFXNzUKKSff72O1QMfp2Lu.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/304922.mp4,1280,720,23,81508,0.529927
Noites Brutais, Filmes | Star +,https://image.tmdb.org/t/p/w600_and_h900_bestv2/tA5OE1P8GAEuASNtus5zhJrooI4.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/205364.mp4,1280,720,23,147623,1.975778
Um Trilhão de Dólares S01 E06,Séries | Paramount,https://image.tmdb.org/t/p/w600_and_h900_bestv2/pAgxCYPc9VrjJ62ppWu8MPu7j5.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/305681.mp4,1280,692,23,76518,0.540968
O Jovem Messias,Filmes | Religioso,https://image.tmdb.org/t/p/w600_and_h900_bestv2/YRbIclm6OhqzegE4JqNkPtDfJk.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/5542.mp4,1280,536,23,159454,2.059429
Batman Lego: O Filme - Super Heróis Se Unem,Filmes | Animação,https://image.tmdb.org/t/p/w600_and_h900_bestv2/kMULqTVLgbrjfcLzSsSWAjlc6Tj.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/201750.mp4,1280,720,23,101735,0.839193
Sinha Moça 1° Versão S01 E87,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/5YbK2Ql64f1aoeRSKOgP5hM1Txa.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/306631.mp4,1280,720,29,74103,0.348161
O Exótico Hotel Marigold 2,Filmes | Comedia,https://image.tmdb.org/t/p/w600_and_h900_bestv2/sjpCJPIcO3IAAXhVu5rwMCyo1yj.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/200161.mp4,1280,720,24,808,1.42173
Sinha Moça 1° Versão S01 E137,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/5YbK2Ql64f1aoeRSKOgP5hM1Txa.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/306681.mp4,1280,720,29,69697,0.327306
Top Gang! Ases Muito Loucos,Filmes | Comedia,https://image.tmdb.org/t/p/w600_and_h900_bestv2/pzdcjtJmK6lbCsfMD1sA6KnzKZm.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/199938.mp4,1280,720,24,808,0.672269
Cuidado com o Anjo S01 E179,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/4zEpSRegy5Rks11odRugrpcuyyo.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/307400.mp4,854,480,59,154172,0.241208
Suave Veneno 1999 S01 E27,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/A2C6gTwJ4FnSOuPoisIxm5b1yLl.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/307474.mp4,854,480,59,184130,0.6291
Chapolin Colorado 1973 S06 E15,Séries | Diversas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/7ScQoXqEvISVrd9utpeopw4CC91.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/308599.mp4,960,540,23,33652,0.2034
Araguaia S01 E71,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/1tZmWj5uzYZtOM12yWYKTy4BAbJ.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/310383.mp4,1024,576,29,67239,0.275995
Araguaia S01 E84,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/1tZmWj5uzYZtOM12yWYKTy4BAbJ.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/310396.mp4,1280,720,24,808,0.293947
Garotos de Bem LEG, Filmes | Legendados,https://image.tmdb.org/t/p/w600_and_h900_bestv2/h9keoAAS1RSxgKSUDO97MWl1DHq.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/182431.mp4,1280,720,24,808,1.996886
Araguaia S01 E86,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/1tZmWj5uzYZtOM12yWYKTy4BAbJ.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/310398.mp4,1024,576,29,66879,0.276996
Araguaia S01 E107,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/1tZmWj5uzYZtOM12yWYKTy4BAbJ.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/310420.mp4,1024,576,29,69849,0.268021
Death Note 2006 S01 E24,Séries | Animes,https://image.tmdb.org/t/p/w600_and_h900_bestv2/vXoBIHI5u4jn8tieqMtbIPWtu1L.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/310739.mp4,848,480,23,33342,0.098541
As Meninas Superpoderosas 2016 S02 E10,Séries | Desenhos,https://image.tmdb.org/t/p/w600_and_h900_bestv2/xlrcth1UeH0EwdNhSJnfk0DxH4M.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/310645.mp4,1280,720,24,808,0.048667
As Meninas Superpoderosas 2016 S03 E23,Séries | Desenhos,https://image.tmdb.org/t/p/w600_and_h900_bestv2/h7guIsfs9U6hpg4UbXyHVd4kpS5.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/310699.mp4,848,480,29,20544,0.04938
Renascer S01 E37,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/kUWvvMkNIf21UUDmHjYw55v6o7C.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/314240.mp4,1280,720,23,71440,0.316088
O Inferno de Gabriel - Parte 3 LEG, Filmes | Legendados,https://image.tmdb.org/t/p/w600_and_h900_bestv2/fYtHxTxlhzD4QWfEbrC1rypysSD.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/177011.mp4,1280,720,30,183010,1.678381
Kallys Mashup 2017 S02 E25,Séries | Diversas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/6chlpqlvGEX8aC24zabaJsAC8bi.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/310852.mp4,848,480,23,60900,0.179187
O Doutrinador,Filmes | Ação,https://image.tmdb.org/t/p/w600_and_h900_bestv2/1CTLPePcpr1knfbPhgJkHgnX3H.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/167020.mp4,1280,720,23,155293,1.962146
Boa Viagem, Filmes | Paramount +,https://image.tmdb.org/t/p/w600_and_h900_bestv2/7w94FteEPPW5QiaYDMDy74NJ9vz.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/233001.mp4,1280,720,24,808,2.210179
Miss Kobayashi's Dragon Maid 2017 S02 E10,Séries | Animes,https://image.tmdb.org/t/p/w600_and_h900_bestv2/shiq5av84Tc48bDGJVDdHY5C5iI.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/310896.mp4,848,480,23,34046,0.100945
Familia Moderna 2009 S07 E02, Séries | Star +,https://image.tmdb.org/t/p/w600_and_h900_bestv2/uS0iG7ZtJvlsT354SWKYmlAuePO.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/311060.mp4,1280,720,24,808,0.085738
Familia Moderna 2009 S07 E08, Séries | Star +,https://image.tmdb.org/t/p/w600_and_h900_bestv2/yg3SpWma26FqVcIH5QmOi2iI8Cy.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/311066.mp4,848,480,23,31122,0.085677
Familia Moderna 2009 S07 E15, Séries | Star +,https://image.tmdb.org/t/p/w600_and_h900_bestv2/wl3F5OivT2JLxcFtHTb0Qv1Ci0x.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/311073.mp4,848,480,23,30496,0.083978
Familia Moderna 2009 S07 E21, Séries | Star +,https://image.tmdb.org/t/p/w600_and_h900_bestv2/x40wQYeWqXIX2CdaQNCvhELh3Sa.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/311079.mp4,848,480,23,31117,0.085703
Familia Moderna 2009 S08 E06, Séries | Star +,https://image.tmdb.org/t/p/w600_and_h900_bestv2/c6upxcMXim65rNWyWihwZgJ93sW.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/311086.mp4,848,480,23,31097,0.08575
Familia Moderna 2009 S08 E09, Séries | Star +,https://image.tmdb.org/t/p/w600_and_h900_bestv2/cyhx1ISOYq5IuXASKuMjx851IPd.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/311089.mp4,848,480,23,30662,0.084546
Familia Moderna 2009 S08 E11, Séries | Star +,https://image.tmdb.org/t/p/w600_and_h900_bestv2/wVL2gGiyFKc8S2yrgd3jbnntGBJ.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/311091.mp4,848,480,23,31103,0.085749
Familia Moderna 2009 S09 E06, Séries | Star +,https://image.tmdb.org/t/p/w600_and_h900_bestv2/qobdytA3xNmBamK8DfBhtAISUD0.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/311108.mp4,848,480,23,31085,0.087068
Familia Moderna 2009 S09 E12, Séries | Star +,https://image.tmdb.org/t/p/w600_and_h900_bestv2/qn5nLRglEi93KdMbhi37F9NXJYT.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/311114.mp4,848,480,23,30952,0.088505
Familia Moderna 2009 S11 E01, Séries | Star +,https://image.tmdb.org/t/p/w600_and_h900_bestv2/c32YHCCcXOxKy7HfT4jS1XjVm7n.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/311147.mp4,1280,720,24,808,0.328761
As Trapalhadas de Flapjack 2008 S02 E06,Séries | HBO MAX,https://image.tmdb.org/t/p/w600_and_h900_bestv2/1718YBWKtx5PCYgzRuIx00bm3JU.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/311441.mp4,848,480,29,41554,0.098515
As Trapalhadas de Flapjack 2008 S02 E08,Séries | HBO MAX,https://image.tmdb.org/t/p/w600_and_h900_bestv2/tnTBanIUTv7WTTJgSFzMSQofXk4.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/311443.mp4,848,480,29,41308,0.09793
As Trapalhadas de Flapjack 2008 S02 E11,Séries | HBO MAX,https://image.tmdb.org/t/p/w600_and_h900_bestv2/wsLEgERgct9Vg0Us9b85dEw1hyl.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/311446.mp4,848,480,29,40568,0.096123
Sorte,Filmes | Animação,https://image.tmdb.org/t/p/w600_and_h900_bestv2/aeJHkkrDvbXPB25NghNbv5kUBVi.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/118425.mp4,1280,720,23,151684,2.03526
Dragon Ball Z 1989 S01 E36,Séries | Prime Video,https://image.tmdb.org/t/p/w600_and_h900_bestv2/7UpfI5c7htFAOTSvQbQZz5bExUG.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/311497.mp4,848,480,29,43348,0.103446
Dragon Ball Z 1989 S01 E41,Séries | Prime Video,https://image.tmdb.org/t/p/w600_and_h900_bestv2/f2zhRLqwRLrKhEMeIM7Z5buJFo3.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/311502.mp4,848,480,29,42348,0.101004
Dragon Ball Z 1989 S01 E49,Séries | Prime Video,https://image.tmdb.org/t/p/w600_and_h900_bestv2/f2zhRLqwRLrKhEMeIM7Z5buJFo3.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/311510.mp4,848,480,29,42106,0.10044
Dragon Ball Z 1989 S01 E50,Séries | Prime Video,https://image.tmdb.org/t/p/w600_and_h900_bestv2/f2zhRLqwRLrKhEMeIM7Z5buJFo3.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/311511.mp4,848,480,29,43258,0.103245
Dragon Ball Z 1989 S01 E51,Séries | Prime Video,https://image.tmdb.org/t/p/w600_and_h900_bestv2/f2zhRLqwRLrKhEMeIM7Z5buJFo3.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/311512.mp4,848,480,29,43781,0.104335
A Árvore dos Desejos,Filmes | Animação,https://image.tmdb.org/t/p/w600_and_h900_bestv2/jbNYpZoe1TMw2L78VGS8NTspAwj.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/119052.mp4,1280,720,24,808,0.377262
KONOSUBA -Gods blessing on this wonderful world 2016 S03 E07,Séries | Animes,https://image.tmdb.org/t/p/w600_and_h900_bestv2/1cicdwcTUTdJGtSdofZ0X5Jhw87.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/524241.mp4,1280,720,23,34047,0.301263
Exorcismo Sagrado LEG, Filmes | Legendados,https://image.tmdb.org/t/p/w600_and_h900_bestv2/7y181pPW5P6xhcEbAVTv01bVJov.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/233023.mp4,1280,536,23,142346,1.831601
FBI S04 E20,Séries | Prime Video,https://image.tmdb.org/t/p/w600_and_h900_bestv2/9F6kEB8tLHPowcE5CN3KKN3BqWc.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/314083.mp4,1280,720,24,808,0.365155
007 Sem Tempo para Morrer,Filmes | 007 Coleção,https://image.tmdb.org/t/p/w600_and_h900_bestv2/luE0KG1rWfUptbgNtlNtL5sihyd.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/832.mp4,1280,720,24,808,3.033489
Rojst 2018 S02 E02,Séries | Netflix,https://image.tmdb.org/t/p/w600_and_h900_bestv2/wO5mVUMhqyH7Rxtk6IVbey6UW4t.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/323022.mp4,848,480,25,90913,0.255837
A Força do Destino 2011 S01 E23,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/sU2rwzyOtJnuH4skf0gh65wpm3h.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/321857.mp4,1280,720,24,808,1.485847
O Sequestro do Voo 601 2024 S01 E01,Séries | Netflix,https://image.tmdb.org/t/p/w600_and_h900_bestv2/aIxIMOQw0IZhx3RZxlqZRT1LGyo.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/322991.mp4,848,480,24,77787,0.230475
9 Dias Acordado,Filmes | Drama,https://image.tmdb.org/t/p/w600_and_h900_bestv2/u0OT5BxI64iww8lytXDHXlLvALD.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/4029.mp4,1280,546,29,180012,1.866957
Designated Survivor  2016 S01 E13,Séries | Netflix,https://image.tmdb.org/t/p/w600_and_h900_bestv2/dB9V6eHWaz0gGcnBzC5em0xBgVH.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/324282.mp4,848,480,23,61773,0.166261
Reis 2022 S07 E34,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/89p0sg9m1SIdRHywkb3KcPKVAqf.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/318262.mp4,1280,720,23,69482,0.326165
Reis 2022 S04 E11,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/89p0sg9m1SIdRHywkb3KcPKVAqf.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/318155.mp4,1280,720,29,74760,0.374914
A escolha, Filmes | Legendados,https://image.tmdb.org/t/p/w600_and_h900_bestv2/4na5GMlKXJC7iSIjnzJizKREPIU.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/83651.mp4,1280,534,25,152734,1.892686
Chaves Em Desenho Animado 2006 S01 E03,Séries | Prime Video,https://image.tmdb.org/t/p/w600_and_h900_bestv2/3BYyqXlhmLCNkzwCHrK37GIri2G.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/326567.mp4,848,480,29,39804,0.094625
