name,group-title,logo-link,link,largura,altura,fps,contagem quadros,tamanho_GB,ano,tipo,legendado,temporada,episodio,cam,dublado,provedor,generos,date
90 Dias para Casar Do Outro Lado,Séries | Programas De TV,https://image.tmdb.org/t/p/w600_and_h900_bestv2/hkcUjl3WlJ4RX45BKCJOFxC5L9U.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/527928.mp4,1280,720,29,158301,1.126377,,Série,False,5.0,1.0,False,False,"M, a, x",,
90 Dias para Casar Do Outro Lado,Séries | Programas De TV,https://image.tmdb.org/t/p/w600_and_h900_bestv2/9QDZOrLHRVxprcevIxsBpAxKO26.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/527855.mp4,1280,720,29,78528,0.557446,,Série,False,1.0,16.0,False,False,"M, a, x",,
90 Dias para Casar Do Outro Lado,Séries | Programas De TV,https://image.tmdb.org/t/p/w600_and_h900_bestv2/ltuDA519WH76APy0TY5d4VG3rx3.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/527841.mp4,1280,720,29,76436,0.542672,,Série,False,1.0,2.0,False,False,"M, a, x",,
90 Dias para Casar Do Outro Lado,Séries | Programas De TV,https://image.tmdb.org/t/p/w600_and_h900_bestv2/lwd7yY4ZFN2ZFfhfdgGaWH3I4kC.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/527886.mp4,1280,720,29,78255,0.556209,,Série,False,3.0,3.0,False,False,"M, a, x",,
A Agenda Secreta do Meu Namorado,Filmes | Comedia,https://image.tmdb.org/t/p/w600_and_h900_bestv2/8wPc8GqgPyG0I9o1V6W0Kh22LhY.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/3413.mp4,1280,720,29,191677,1.984276,"<re.Match object; span=(33, 39), match='(2004)'>",Filme,False,,,False,False,,,2004-08-06
A Agência,Turcas | Séries e Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/AwzQGOfecxJhqRAA1cAWPglYR7G.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/317611.mp4,960,540,29,79559,0.930083,,Série,False,1.0,104.0,False,False,"P, a, r, a, m, o, u, n, t,  , P, l, u, s","Drama, Mistério",
A Agência,Turcas | Séries e Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/AwzQGOfecxJhqRAA1cAWPglYR7G.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/317601.mp4,960,540,29,80477,0.7776,,Série,False,1.0,94.0,False,False,"P, a, r, a, m, o, u, n, t,  , P, l, u, s","Drama, Mistério",
A Alma Não Tem Cor,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/dpENsjYw8JaViyj9BOFdCuvK6EP.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/318039.mp4,640,480,29,78703,0.595645,,Série,False,1.0,4.0,False,False,,,
A Amiga Genial,Séries | HBO MAX,https://image.tmdb.org/t/p/w600_and_h900_bestv2/bA4HJkqtIn8wjjLPm7tVH4qO2JW.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/397610.mp4,848,480,25,79056,0.223295,"<re.Match object; span=(38, 44), match='(2018)'>",Série,False,1.0,5.0,False,False,"M, a, x",Drama,
A Amiga Genial,Séries | HBO MAX,https://image.tmdb.org/t/p/w600_and_h900_bestv2/hnYvivn12MdTaOgaKzs54ihh9KI.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/397629.mp4,1280,720,29,133744,0.884715,"<re.Match object; span=(38, 44), match='(2018)'>",Série,False,3.0,8.0,False,False,"M, a, x",Drama,
A Aparição,Filmes | Ação,https://image.tmdb.org/t/p/w600_and_h900_bestv2/xmKiLCYL0MK1wrRRPuu7lsGPoJs.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/300899.mp4,1280,688,29,162810,1.71348,"<re.Match object; span=(11, 17), match='(1986)'>",Filme,False,,,False,False,Oldflix,"Ação, Ficção científica",1986-10-01
A Arte da Sobrevivência,Filmes | Drama,https://image.tmdb.org/t/p/w600_and_h900_bestv2/lxRlS1EN0ByrhqkisV41l0havin.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/284574.mp4,1280,720,24,159173,1.311792,"<re.Match object; span=(24, 30), match='(2023)'>",Filme,False,,,False,False,"Apple TV, Amazon Video, Google Play Movies",Drama,2023-01-26
A BATALHA DOS 100,> NETFLIX,http://fiqueemcasa.club:80/images/w5RhGOmaZY4ogSV41fXswN6ku8m_small.jpg,http://lg-ddns.live:80/series/samara11/11samara/154140.mp4,1280,720,30,573,0.002707,,Série,False,1.0,4.0,False,False,"N, e, t, f, l, i, x",,
A BATALHA DOS 100,> NETFLIX,http://fiqueemcasa.club:80/images/w5RhGOmaZY4ogSV41fXswN6ku8m_small.jpg,http://lg-ddns.live:80/series/paquita/pai/154140.mp4,1280,720,30,47,0.002707,,Série,False,1.0,4.0,False,False,"N, e, t, f, l, i, x",,
A Bandida,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/1Jr6yNdcnkxCbWv1kSPKiHrXQn3.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/381653.mp4,848,480,30,79724,0.189441,,Série,False,1.0,18.0,False,False,"C, l, a, r, o,  , v, i, d, e, o",Drama,
A Bandida,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/uLwZQ1AczIeofwwoV7LfVbW5s66.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/381641.mp4,848,480,30,79714,0.189395,,Série,False,1.0,6.0,False,False,"C, l, a, r, o,  , v, i, d, e, o",Drama,
A Bandida,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/14Kv0oBTRP2OHD9PvAka6pGGQZh.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/381645.mp4,848,480,30,79713,0.18942,,Série,False,1.0,10.0,False,False,"C, l, a, r, o,  , v, i, d, e, o",Drama,
A Bandida,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/5NCyCbwuUETOPtvHjskqXEQOQ1a.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/381671.mp4,848,480,30,79738,0.189436,,Série,False,1.0,36.0,False,False,"C, l, a, r, o,  , v, i, d, e, o",Drama,
A Batalha dos Chefs Raiz,[Reality],https://image.tmdb.org/t/p/w600_and_h900_bestv2/xzSLJB0FWBKevAr7UtO4Fw2KVoE.jpg,http://dns.clientetv.net:8080/series/Beckt2/64858265/955292.mp4,1280,720,23,69290,0.672949,,Série,False,1.0,7.0,False,False,"N, e, t, f, l, i, x",,
A Bela e a Fera,Séries | Paramount,https://image.tmdb.org/t/p/w600_and_h900_bestv2/zgvZ3YxJW4Fp5n2cdHoAtpUCaze.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/342925.mp4,854,480,23,59916,0.374712,,Série,False,2.0,16.0,False,False,,,
A Bela e a Fera,Séries | Paramount,https://image.tmdb.org/t/p/w600_and_h900_bestv2/6k96aHuhF1ml4MC8b0TR1JJdQqL.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/342940.mp4,854,480,23,59950,0.374714,,Série,False,3.0,9.0,False,False,,,
A Bela e o Sr. Romantico, Séries | Dorama,https://image.tmdb.org/t/p/w600_and_h900_bestv2/f5jMvCwy6g3aFbfEmJM6bHTq3oZ.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/377489.mp4,848,480,29,120204,0.285768,,Série,False,1.0,5.0,False,False,"N, e, t, f, l, i, x","Drama, Família",
A Boa Esposa,Comédia,https://image.tmdb.org/t/p/w600_and_h900_bestv2/i7gOQmD98OIszcW5PmWkN9w1Nqz.jpg,http://dns.clientetv.net:8080/movie/emerson9193/8391930120sme/945712.mp4,1912,804,23,157686,2.163227,"<re.Match object; span=(13, 19), match='(2020)'>",Filme,False,,,False,False,,,2020-03-11
A Boa Esposa,Comédia,https://image.tmdb.org/t/p/w600_and_h900_bestv2/i7gOQmD98OIszcW5PmWkN9w1Nqz.jpg,http://dns.clientetv.net:8080/movie/guitv31/Gu102/945712.mp4,1912,804,23,157686,2.163227,"<re.Match object; span=(13, 19), match='(2020)'>",Filme,False,,,False,False,,,2020-03-11
A Boa Vizinhança,[Paramount+],https://image.tmdb.org/t/p/w300/7ZYwX0icCvhEmNqZlN8ZmZN3lRK.jpg,http://dns.clientetv.net:8080/series/guitv31/Gu102/932602.mp4,1280,720,23,30875,0.300237,,Série,False,2.0,6.0,False,False,"P, a, r, a, m, o, u, n, t,  , P, l, u, s",Comédia,
A Boa Vizinhança,[Paramount+],https://image.tmdb.org/t/p/w300/j8wtS26qcfrlpa5dopl3qLFEegs.jpg,http://dns.clientetv.net:8080/series/Beckt2/64858265/932669.mp4,1280,720,23,31003,0.301391,,Série,False,5.0,11.0,False,False,"P, a, r, a, m, o, u, n, t,  , P, l, u, s",Comédia,
A Boa Vizinhança,Séries | Paramount,https://image.tmdb.org/t/p/w600_and_h900_bestv2/mcThDRxzMQGRSjbRiGBewTukj1Z.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/277014.mp4,848,480,23,31161,0.091396,,Série,False,3.0,13.0,False,False,"P, a, r, a, m, o, u, n, t,  , P, l, u, s",Comédia,
A Boa Vizinhança,Séries | Paramount,https://image.tmdb.org/t/p/w600_and_h900_bestv2/r49jYID5Su2Cm7pZB0AZwFHV6ef.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/277010.mp4,848,480,23,31163,0.091423,,Série,False,3.0,9.0,False,False,"P, a, r, a, m, o, u, n, t,  , P, l, u, s",Comédia,
A Boa Vizinhança,[Paramount+],https://image.tmdb.org/t/p/w300/iRsKdsNfP6K1UTSg9ObYXD8ZtYv.jpg,http://dns.clientetv.net:8080/series/Beckt2/64858265/932633.mp4,1280,720,23,31159,0.302926,,Série,False,3.0,15.0,False,False,"P, a, r, a, m, o, u, n, t,  , P, l, u, s",Comédia,
A Boa Vizinhança,[Paramount+],https://image.tmdb.org/t/p/w300/fync10lEy5CD2g1c72CeozaoUkA.jpg,http://dns.clientetv.net:8080/series/lA7KgYiyvinicius/wfwpTPFNpai/932589.mp4,1280,720,23,31059,0.302109,,Série,False,1.0,14.0,False,False,"P, a, r, a, m, o, u, n, t,  , P, l, u, s",Comédia,
A Boa Vizinhança,Séries | Paramount,https://image.tmdb.org/t/p/w600_and_h900_bestv2/4mFvYCP0daA3ZAR8b8OuZ9pKGEl.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/277015.mp4,848,480,23,29837,0.087537,,Série,False,3.0,14.0,False,False,"P, a, r, a, m, o, u, n, t,  , P, l, u, s",Comédia,
A Boa Vizinhança,[Paramount+],https://image.tmdb.org/t/p/w300/tfxtWujT0ArGlGeunnp5mkvj5vO.jpg,http://dns.clientetv.net:8080/series/esquilotv/Ctv964/932577.mp4,1280,720,23,30919,0.300488,,Série,False,1.0,2.0,False,False,"P, a, r, a, m, o, u, n, t,  , P, l, u, s",Comédia,
A Boa Vizinhança,Séries | Paramount,https://image.tmdb.org/t/p/w600_and_h900_bestv2/85ahTjmQ2auyzQOIPuRhJskDoc0.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/276979.mp4,848,480,23,31483,0.092127,,Série,False,1.0,20.0,False,False,"P, a, r, a, m, o, u, n, t,  , P, l, u, s",Comédia,
A Bruxa do Bem,Séries | Netflix,https://image.tmdb.org/t/p/w600_and_h900_bestv2/o5BMagtpivbhyBLTenZ0Qjj823i.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/284727.mp4,1280,720,23,60226,0.371999,"<re.Match object; span=(15, 44), match='(06 E 07 TEMPORADA LEGENDADA)'>",Série,False,3.0,8.0,False,False,"N, e, t, f, l, i, x","Comédia, Drama",
A Bruxa do Bem,Séries | Netflix,https://image.tmdb.org/t/p/w600_and_h900_bestv2/aPWdE4qQh1Fi9ipUeZOcjnmdhGt.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/316233.mp4,960,540,23,61261,0.367121,"<re.Match object; span=(15, 44), match='(06 E 07 TEMPORADA LEGENDADA)'>",Série,False,4.0,6.0,False,False,"N, e, t, f, l, i, x","Comédia, Drama",
A Bruxa do Bem,Séries | Netflix,https://image.tmdb.org/t/p/w600_and_h900_bestv2/6TTwAxmEn1yIzmoOHfTWqJC7YuP.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/284713.mp4,1280,718,23,59902,0.369904,"<re.Match object; span=(15, 44), match='(06 E 07 TEMPORADA LEGENDADA)'>",Série,False,2.0,6.0,False,False,"N, e, t, f, l, i, x","Comédia, Drama",
A Bruxa do Bem,Séries | Netflix,https://image.tmdb.org/t/p/w600_and_h900_bestv2/jLm8P6Gm8oUbKB6zIQBtORMkV3s.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/316241.mp4,960,540,23,56741,0.340091,"<re.Match object; span=(15, 44), match='(06 E 07 TEMPORADA LEGENDADA)'>",Série,False,5.0,2.0,False,False,"N, e, t, f, l, i, x","Comédia, Drama",
A Bruxa do Bem,Séries | Netflix,https://image.tmdb.org/t/p/w600_and_h900_bestv2/Acj3MBeuYdA6qersSNZqnIEZdm1.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/284698.mp4,1280,718,23,60264,0.372429,"<re.Match object; span=(15, 44), match='(06 E 07 TEMPORADA LEGENDADA)'>",Série,False,1.0,1.0,False,False,"N, e, t, f, l, i, x","Comédia, Drama",
A Bruxa dos Doces, Filmes | Legendados,https://image.tmdb.org/t/p/w600_and_h900_bestv2/egxBjIqHhpFpA4VlpZkcKZx5iTJ.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/83627.mp4,1280,544,23,135189,1.745313,"<re.Match object; span=(18, 24), match='(2020)'>",Filme,False,,,False,False,,,2020-06-04
A CONQUISTA DA HONRA,FILMES GUERRA,https://image.tmdb.org/t/p/w600_and_h900_bestv2/ru8jduqNxGQfccVKYcJ5doKau34.jpg,http://lg-ddns.live:80/movie/samara11/11samara/64422.mp4,1280,720,30,47,0.002707,"<re.Match object; span=(21, 27), match='(2006)'>",Filme,False,,,False,False,,,2006-10-18
A Cabana do Mal,Terror,https://image.tmdb.org/t/p/w600_and_h900_bestv2/hMF4etBbtZBQrPgzIRCdUh3hlVu.jpg,http://dns.clientetv.net:8080/movie/guitv31/Gu102/952949.mp4,1920,1080,23,117363,1.616221,"<re.Match object; span=(16, 22), match='(2014)'>",Filme,False,,,False,False,,,2014-12-01
A Cabana do Mal,Terror,https://image.tmdb.org/t/p/w600_and_h900_bestv2/hMF4etBbtZBQrPgzIRCdUh3hlVu.jpg,http://dns.clientetv.net:8080/movie/emerson9193/8391930120sme/952949.mp4,1920,1080,23,117363,1.616221,"<re.Match object; span=(16, 22), match='(2014)'>",Filme,False,,,False,False,,,2014-12-01
A Caminho do Céu, Séries | Dorama,https://image.tmdb.org/t/p/w600_and_h900_bestv2/2gyV4TU3fyfyb5fM7YUcMav2X0J.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/519657.mp4,1280,720,23,74896,0.61811,,Série,False,1.0,8.0,False,False,"N, e, t, f, l, i, x",Drama,
A Casa Coruja,[Disney+ Desenhos],https://image.tmdb.org/t/p/w600_and_h900_bestv2/i77nZVjoWnkxqI4oe8AIppFSaGS.jpg,http://dns.clientetv.net:8080/series/emerson9193/8391930120sme/903001.mp4,1280,720,23,32136,0.273292,,Série,False,2.0,16.0,False,False,"D, i, s, n, e, y,  , P, l, u, s","Animação, Comédia, Drama",
A Casa Coruja,Séries | Disney +,https://image.tmdb.org/t/p/w600_and_h900_bestv2/2Yszs1VhKTl3aD4mSoJnad7VP5O.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/167394.mp4,1280,720,23,32137,0.182559,,Série,False,2.0,15.0,False,False,"D, i, s, n, e, y,  , P, l, u, s","Animação, Comédia, Drama",
A Casa Monstro,Animação,https://image.tmdb.org/t/p/w600_and_h900_bestv2/qBEpDF693Bql7roL6LY3SsNHg52.jpg,http://dns.clientetv.net:8080/movie/emerson9193/8391930120sme/947811.mp4,1920,800,23,130392,1.789879,"<re.Match object; span=(15, 21), match='(2006)'>",Filme,False,,,False,False,,,2006-06-30
A Casa Monstro,Animação,https://image.tmdb.org/t/p/w600_and_h900_bestv2/qBEpDF693Bql7roL6LY3SsNHg52.jpg,http://dns.acaidopara.net:8080/movie/igorcerqueira/ic120142750/947811.mp4,1920,800,23,130392,1.789879,"<re.Match object; span=(15, 21), match='(2006)'>",Filme,False,,,False,False,,,2006-06-30
A Casa Mágica da Gabby,Séries | Desenhos,https://image.tmdb.org/t/p/w600_and_h900_bestv2/lyLvpLsC2WzBFZm2cIEn3VgKwEf.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/376763.mp4,640,360,23,2982,0.008821,,Série,False,1.0,15.0,False,False,"N, e, t, f, l, i, x","Animação, Comédia",
A Casa Mágica da Gabby,Séries | Desenhos,https://image.tmdb.org/t/p/w600_and_h900_bestv2/7omkNzIePJwuZHzwwmlTSw61jvL.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/376754.mp4,640,360,23,5793,0.01304,,Série,False,1.0,6.0,False,False,"N, e, t, f, l, i, x","Animação, Comédia",
A Casa da Colina,Filmes | Terror,https://image.tmdb.org/t/p/w600_and_h900_bestv2/cE52KPgeJqDyaVu29OFGKqSDyET.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/6366.mp4,1280,720,24,133488,0.972267,"<re.Match object; span=(17, 23), match='(1960)'>",Filme,False,,,False,False,Oldflix,Terror,1999-10-29
A Casa da Colina,Suspense e Mistério,https://image.tmdb.org/t/p/w600_and_h900_bestv2/sTOXrdhDq8EYKAiMVcWbkiVfU9d.jpg,http://dns.clientetv.net:8080/movie/diogoab/P2p891/10985.mp4,1920,1080,24,133488,1.809823,"<re.Match object; span=(17, 23), match='(1999)'>",Filme,False,,,False,False,Oldflix,Terror,1999-10-29
A Casa da Raven,[Disney+],http://dns.clientetv.xyz:8000/images/c60589472c6bd0319c074a5cbd69ecc3.jpg,http://dns.clientetv.net:8080/series/emerson9193/8391930120sme/19284.mp4,1280,720,23,32475,0.315925,,Série,False,2.0,2.0,False,False,"D, i, s, n, e, y,  , P, l, u, s","Comédia, Drama, Família",
A Casa da Raven,Séries | Disney +,https://image.tmdb.org/t/p/w600_and_h900_bestv2/hpfxNr6S0vO77wAvMv3ITJjKiTB.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/343370.mp4,1280,720,23,34958,0.309953,,Série,False,5.0,13.0,False,False,"D, i, s, n, e, y,  , P, l, u, s","Comédia, Drama, Família",
A Casa da Raven,[Disney+],http://dns.clientetv.xyz:8000/images/c60589472c6bd0319c074a5cbd69ecc3.jpg,http://dns.clientetv.net:8080/series/Beckt2/64858265/19284.mp4,1280,720,23,32475,0.315925,,Série,False,2.0,2.0,False,False,"D, i, s, n, e, y,  , P, l, u, s","Comédia, Drama, Família",
A Casa da Raven,Séries | Disney +,https://image.tmdb.org/t/p/w600_and_h900_bestv2/oYenOv6JEl8KJ7pXUqtFuMAyfQB.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/343296.mp4,1280,720,23,34796,0.30842,,Série,False,2.0,6.0,False,False,"D, i, s, n, e, y,  , P, l, u, s","Comédia, Drama, Família",
A Casa da Raven,Séries | Disney +,https://image.tmdb.org/t/p/w600_and_h900_bestv2/hCRV6AMOLfqTWnQsaWLH7j8mOAO.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/343328.mp4,1280,720,23,33412,0.295967,,Série,False,3.0,17.0,False,False,"D, i, s, n, e, y,  , P, l, u, s","Comédia, Drama, Família",
A Casa das Brasileirinhas,Filmes +18 ,https://imgur.com/IYrUviE.jpg,http://dns.clientetv.net:8080/movie/Beckt2/64858265/958799.mp4,1280,720,24,89994,0.839205,,Filme,False,,,False,False,,,
A Casa das Brasileirinhas,Filmes +18 ,https://imgur.com/IYrUviE.jpg,http://dns.acaidopara.net:8080/movie/igorcerqueira/ic120142750/958952.mp4,1280,720,24,67411,0.628429,,Filme,False,,,False,False,,,
A Casa das Brasileirinhas,Filmes +18 ,https://imgur.com/IYrUviE.jpg,http://dns.clientetv.net:8080/movie/Beckt2/64858265/958821.mp4,1280,720,24,143698,1.340025,,Filme,False,,,False,False,,,
A Casa das Sete Mulheres,[Novelas Globo],https://image.tmdb.org/t/p/w600_and_h900_bestv2/jhMEYknTrAKgjsxQQpSNafKU31V.jpg,http://dns.clientetv.net:8080/series/esquilotv/Ctv964/37586.mp4,720,480,29,63642,0.563708,,Série,False,1.0,35.0,False,False,,,
A Casa das Sete Mulheres,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/jhMEYknTrAKgjsxQQpSNafKU31V.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/354184.mp4,854,480,23,59917,0.354779,,Série,False,1.0,19.0,False,False,,,
A Casa do Dragão, Séries | Legendadas,https://image.tmdb.org/t/p/w300/p0qHRRhD8QOONaxJBzUewTRWADO.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/373003.mp4,1920,960,23,95352,1.613492,,Série,False,2.0,3.0,False,False,"M, a, x",Drama,
A Casa do Mickey Mouse,Séries | Desenhos,https://image.tmdb.org/t/p/w600_and_h900_bestv2/deFL5LLRyfnfI9M3YOyO2WGzScS.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/386047.mp4,854,480,23,34514,0.102067,,Série,False,1.0,13.0,False,False,"D, i, s, n, e, y,  , P, l, u, s","Animação, Comédia, Família",
A Casa do Mickey Mouse,Séries | Desenhos,https://image.tmdb.org/t/p/w600_and_h900_bestv2/fH48J9QpEw6xmUBUdaQFzoggo1O.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/386155.mp4,854,480,23,43201,0.127793,,Série,False,4.0,21.0,False,False,"D, i, s, n, e, y,  , P, l, u, s","Animação, Comédia, Família",
A Casa do Mickey Mouse,Séries | Desenhos,https://image.tmdb.org/t/p/w600_and_h900_bestv2/20fU4kAdRLj487sLwp88NHBq8js.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/386039.mp4,848,480,23,34515,0.102355,,Série,False,1.0,5.0,False,False,"D, i, s, n, e, y,  , P, l, u, s","Animação, Comédia, Família",
A Casa do Mickey Mouse,Séries | Desenhos,https://image.tmdb.org/t/p/w600_and_h900_bestv2/jyU4871mem5nXevLf0r7HlUG781.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/386114.mp4,854,480,23,34527,0.102128,,Série,False,3.0,15.0,False,False,"D, i, s, n, e, y,  , P, l, u, s","Animação, Comédia, Família",
A Casa do Mickey Mouse,Séries | Desenhos,https://image.tmdb.org/t/p/w600_and_h900_bestv2/oLQjvENfLPPQc9IhpjcSKFaUq6r.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/386053.mp4,854,480,23,34515,0.102067,,Série,False,1.0,19.0,False,False,"D, i, s, n, e, y,  , P, l, u, s","Animação, Comédia, Família",
A Casa dos Sonhos,Filmes | Suspense,https://image.tmdb.org/t/p/w600_and_h900_bestv2/bq9MPwnTC9bwYYwxhld8fmqLJni.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/532688.mp4,1920,800,23,132201,1.858553,"<re.Match object; span=(18, 24), match='(2011)'>",Filme,False,,,False,False,"Apple TV, Amazon Video, Google Play Movies","Drama, Mistério, Thriller",2011-09-29
A Caverna,Ficção Científica,https://image.tmdb.org/t/p/w600_and_h900_bestv2/jO2DM1VhAnCwkf9C7R0aBCQUXLH.jpg,http://dns.acaidopara.net:8080/movie/igorcerqueira/ic120142750/34134.mp4,1920,816,23,125928,1.752426,"<re.Match object; span=(10, 16), match='(2019)'>",Filme,False,,,False,False,Amazon Prime Video,Drama,2024-10-17
A Caverna Encantada,[Novelas Outras],https://image.tmdb.org/t/p/w600_and_h900_bestv2/5GhlwbZ8ogQUf2Xuq8tE2lX7gk7.jpg,http://dns.clientetv.net:8080/series/fabiano08/20fabi22ano/962392.mp4,1280,720,29,79511,0.62044,,Série,False,1.0,53.0,False,False,"D, i, s, n, e, y,  , P, l, u, s","Drama, Família",
A Caverna Encantada,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/c2bMaYVhn04MUkqF70VlesSehhC.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/387251.mp4,1280,720,29,77295,0.483393,,Série,False,1.0,11.0,False,False,"D, i, s, n, e, y,  , P, l, u, s","Drama, Família",
A Caverna Encantada,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/yjlQ29fzLXGNIZh9yDIfROTx0Cf.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/527709.mp4,1280,720,29,78020,0.509959,,Série,False,1.0,82.0,False,False,"D, i, s, n, e, y,  , P, l, u, s","Drama, Família",
A Caverna Encantada,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/yjlQ29fzLXGNIZh9yDIfROTx0Cf.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/518760.mp4,1280,720,29,79942,0.534362,,Série,False,1.0,50.0,False,False,"D, i, s, n, e, y,  , P, l, u, s","Drama, Família",
A Caverna Encantada,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/oNXZB1GOqaHCvGFTUlDBuhSJY1Z.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/525857.mp4,1280,720,29,75909,0.507023,,Série,False,1.0,73.0,False,False,"D, i, s, n, e, y,  , P, l, u, s","Drama, Família",
